time,gFx,gFy,gFz,
2022-10-20 19:17:48,-0.049,-0.071,-1.592,1.594
2022-10-20 19:17:48,0.074,-0.424,-1.247,1.319
2022-10-20 19:17:48,0.067,-0.476,-0.83,0.959
2022-10-20 19:17:48,0.082,-0.281,-0.769,0.823
2022-10-20 19:17:48,0.052,-0.213,-0.826,0.855
2022-10-20 19:17:48,0.042,-0.212,-0.856,0.883
2022-10-20 19:17:48,0.055,-0.191,-0.742,0.768
2022-10-20 19:17:48,-0.025,-0.138,-0.662,0.677
2022-10-20 19:17:48,-0.039,-0.361,-1.346,1.394
2022-10-20 19:17:48,-0.039,-0.361,-1.346,1.394
2022-10-20 19:17:48,-0.048,-0.498,-1.236,1.333
2022-10-20 19:17:48,0.018,-0.368,-0.955,1.024
2022-10-20 19:17:48,0,-0.2,-1.015,1.035
2022-10-20 19:17:48,-0.033,-0.173,-0.999,1.014
2022-10-20 19:17:48,0.039,-0.252,-0.791,0.831
2022-10-20 19:17:48,-0.009,-0.19,-0.582,0.612
2022-10-20 19:17:48,-0.066,-0.092,-0.681,0.69
2022-10-20 19:17:48,-0.058,-0.211,-1.111,1.132
2022-10-20 19:17:48,0.057,-0.474,-1.089,1.189
2022-10-20 19:17:48,0.057,-0.474,-1.089,1.189
2022-10-20 19:17:48,0.057,-0.474,-1.089,1.189
2022-10-20 19:17:48,-0.004,-0.434,-1.21,1.285
2022-10-20 19:17:49,0.022,-0.431,-1.027,1.114
2022-10-20 19:17:49,0.039,-0.307,-0.799,0.857
2022-10-20 19:17:49,0.005,-0.299,-0.626,0.694
2022-10-20 19:17:49,-0.017,-0.289,-0.486,0.566
2022-10-20 19:17:49,-0.04,-0.176,-0.564,0.592
2022-10-20 19:17:49,-0.105,-0.625,-1.375,1.514
2022-10-20 19:17:49,-0.105,-0.625,-1.375,1.514
2022-10-20 19:17:49,-0.105,-0.625,-1.375,1.514
2022-10-20 19:17:49,-0.121,-0.598,-1.287,1.424
2022-10-20 19:17:49,-0.028,-0.382,-1.137,1.2
2022-10-20 19:17:49,0.023,-0.318,-0.723,0.79
2022-10-20 19:17:49,0.018,-0.146,-0.624,0.641
2022-10-20 19:17:49,0.058,-0.125,-0.663,0.677
2022-10-20 19:17:49,0.128,-0.333,-0.799,0.875
2022-10-20 19:17:49,-0.01,-0.474,-1.021,1.126
2022-10-20 19:17:49,-0.058,-0.498,-1.021,1.137
2022-10-20 19:17:49,0.062,-0.427,-1.392,1.457
2022-10-20 19:17:49,0.062,-0.427,-1.392,1.457
2022-10-20 19:17:49,0.062,-0.427,-1.392,1.457
2022-10-20 19:17:49,-0.01,-0.608,-2.353,2.43
2022-10-20 19:17:49,0.059,-0.652,-2.214,2.309
2022-10-20 19:17:49,0.159,-0.453,-1.316,1.401
2022-10-20 19:17:49,0.117,-0.408,-0.727,0.842
2022-10-20 19:17:49,0.193,-0.343,-0.471,0.614
2022-10-20 19:17:49,0.166,-0.116,-0.253,0.324
2022-10-20 19:17:49,0.097,0.023,-0.142,0.173
2022-10-20 19:17:49,0.127,0.019,0.005,0.129
2022-10-20 19:17:49,0.127,0.019,0.005,0.129
2022-10-20 19:17:49,0.096,-0.035,-0.111,0.151
2022-10-20 19:17:49,0.274,-0.686,-1.255,1.456
2022-10-20 19:17:49,0.274,-0.686,-1.255,1.456
2022-10-20 19:17:49,-0.226,-1.251,-3.847,4.052
2022-10-20 19:17:49,0.194,-0.316,-2.483,2.511
2022-10-20 19:17:49,-0.003,-0.032,-0.388,0.389
2022-10-20 19:17:49,0.08,-0.544,-0.196,0.584
2022-10-20 19:17:49,-0.044,-0.161,-1.946,1.953
2022-10-20 19:17:49,-0.044,-0.161,-1.946,1.953
2022-10-20 19:17:49,-0.044,-0.161,-1.946,1.953
2022-10-20 19:17:49,-0.115,-0.058,-1.381,1.387
2022-10-20 19:17:49,0.123,-0.378,-0.555,0.683
2022-10-20 19:17:49,0.26,-0.557,-0.305,0.686
2022-10-20 19:17:49,0.348,-0.983,-0.526,1.168
2022-10-20 19:17:49,0.168,-1.118,-1.122,1.593
2022-10-20 19:17:49,-0.099,0.029,-1.374,1.378
2022-10-20 19:17:49,-0.166,0.351,-1.153,1.217
2022-10-20 19:17:49,0.043,0.029,-0.544,0.546
2022-10-20 19:17:49,0.472,-0.694,-0.445,0.95
2022-10-20 19:17:49,0.472,-0.694,-0.445,0.95
2022-10-20 19:17:49,0.472,-0.694,-0.445,0.95
2022-10-20 19:17:49,0.383,-0.606,-0.73,1.023
2022-10-20 19:17:49,-0.08,0.172,-0.83,0.851
2022-10-20 19:17:49,-0.043,0.165,-1.013,1.027
2022-10-20 19:17:49,0.196,-0.431,-1.231,1.319
2022-10-20 19:17:49,0.158,-0.911,-1.361,1.645
2022-10-20 19:17:49,-0.186,-0.901,-1.549,1.802
2022-10-20 19:17:49,-0.186,-0.588,-1.569,1.686
2022-10-20 19:17:49,0.138,-0.321,-0.721,0.801
2022-10-20 19:17:49,0.138,-0.321,-0.721,0.801
2022-10-20 19:17:49,0.14,-0.314,-0.462,0.576
2022-10-20 19:17:49,0.204,-0.243,-0.376,0.492
2022-10-20 19:17:49,0.308,-0.304,-0.441,0.618
2022-10-20 19:17:49,0.096,-0.175,-0.715,0.742
2022-10-20 19:17:49,-0.021,-0.275,-1.498,1.523
2022-10-20 19:17:49,0.001,-0.508,-1.751,1.823
2022-10-20 19:17:49,0.023,-0.477,-1.272,1.359
2022-10-20 19:17:49,0.066,-0.481,-0.59,0.764
2022-10-20 19:17:49,0.066,-0.481,-0.59,0.764
2022-10-20 19:17:49,0.066,-0.481,-0.59,0.764
2022-10-20 19:17:49,-0.003,-0.231,-0.659,0.698
2022-10-20 19:17:49,0,-0.144,-0.908,0.919
2022-10-20 19:17:49,-0.063,-0.234,-1.101,1.127
2022-10-20 19:17:49,-0.019,-0.3,-1.197,1.234
2022-10-20 19:17:49,0.038,-0.365,-1.05,1.112
2022-10-20 19:17:49,0.057,-0.383,-0.845,0.929
2022-10-20 19:17:49,0.093,-0.343,-0.823,0.896
2022-10-20 19:17:49,0.084,-0.259,-0.904,0.944
2022-10-20 19:17:49,0.04,-0.288,-0.802,0.853
2022-10-20 19:17:49,0.04,-0.288,-0.802,0.853
2022-10-20 19:17:49,0.019,-0.27,-0.966,1.003
2022-10-20 19:17:49,0.001,-0.198,-1.144,1.161
2022-10-20 19:17:49,-0.041,-0.258,-1.139,1.169
2022-10-20 19:17:49,-0.06,-0.318,-1.154,1.199
2022-10-20 19:17:49,-0.046,-0.269,-1.207,1.237
2022-10-20 19:17:49,-0.018,-0.448,-1.044,1.136
2022-10-20 19:17:49,0.067,-0.506,-0.819,0.965
2022-10-20 19:17:49,0.1,-0.319,-0.633,0.716
2022-10-20 19:17:49,0.1,-0.319,-0.633,0.716
2022-10-20 19:17:49,0.1,-0.319,-0.633,0.716
2022-10-20 19:17:49,0.085,-0.449,-0.551,0.716
2022-10-20 19:17:49,0.109,-0.555,-0.56,0.796
2022-10-20 19:17:49,0.008,-0.15,-0.882,0.895
2022-10-20 19:17:49,-0.186,-0.004,-1.552,1.563
2022-10-20 19:17:49,-0.215,-0.195,-1.801,1.824
2022-10-20 19:17:49,-0.038,-0.437,-1.329,1.4
2022-10-20 19:17:49,0.002,-0.569,-0.838,1.013
2022-10-20 19:17:49,0.098,-0.341,-0.68,0.767
2022-10-20 19:17:49,0.242,-0.307,-0.683,0.787
2022-10-20 19:17:49,0.242,-0.307,-0.683,0.787
2022-10-20 19:17:49,0.134,-0.054,-0.877,0.889
2022-10-20 19:17:50,0.031,-0.155,-1.028,1.04
2022-10-20 19:17:50,0.015,-0.483,-1.258,1.348
2022-10-20 19:17:50,-0.129,-0.648,-1.372,1.523
2022-10-20 19:17:50,-0.072,-0.698,-1.062,1.273
2022-10-20 19:17:50,0.016,-0.335,-0.879,0.941
2022-10-20 19:17:50,-0.021,-0.06,-0.814,0.816
2022-10-20 19:17:50,0.061,-0.707,-0.932,1.171
2022-10-20 19:17:50,0.061,-0.707,-0.932,1.171
2022-10-20 19:17:50,0.061,-0.707,-0.932,1.171
2022-10-20 19:17:50,-0.139,-0.597,-1.213,1.359
2022-10-20 19:17:50,-0.017,-0.317,-1.171,1.213
2022-10-20 19:17:50,0.05,-0.263,-0.722,0.77
2022-10-20 19:17:50,0.02,-0.254,-0.558,0.613
2022-10-20 19:17:50,0.025,-0.279,-0.621,0.681
2022-10-20 19:17:50,0.105,-0.55,-0.887,1.049
2022-10-20 19:17:50,0.059,-0.707,-1.317,1.496
2022-10-20 19:17:50,0.067,-0.139,-0.619,0.638
2022-10-20 19:17:50,0.067,-0.139,-0.619,0.638
2022-10-20 19:17:50,0.056,-0.226,-0.494,0.546
2022-10-20 19:17:50,0.056,-0.226,-0.494,0.546
2022-10-20 19:17:50,0.089,-0.35,-0.643,0.737
2022-10-20 19:17:50,0.098,-0.491,-1.217,1.316
2022-10-20 19:17:50,-0.155,-0.503,-1.676,1.757
2022-10-20 19:17:50,-0.041,-0.364,-1.165,1.221
2022-10-20 19:17:50,0.12,-0.32,-0.636,0.722
2022-10-20 19:17:50,0.148,-0.515,-0.381,0.657
2022-10-20 19:17:50,-0.017,-0.238,-1.32,1.341
2022-10-20 19:17:50,-0.017,-0.238,-1.32,1.341
2022-10-20 19:17:50,-0.017,-0.238,-1.32,1.341
2022-10-20 19:17:50,-0.019,-0.604,-1.411,1.535
2022-10-20 19:17:50,-0.043,-0.754,-1.209,1.425
2022-10-20 19:17:50,-0.021,-0.518,-1.142,1.254
2022-10-20 19:17:50,0.102,-0.419,-1.062,1.146
2022-10-20 19:17:50,0.096,-0.42,-0.855,0.957
2022-10-20 19:17:50,0.079,-0.394,-0.605,0.726
2022-10-20 19:17:50,0.102,-0.185,-0.505,0.547
2022-10-20 19:17:50,-0.043,-0.6,-0.786,0.99
2022-10-20 19:17:50,-0.043,-0.6,-0.786,0.99
2022-10-20 19:17:50,-0.043,-0.6,-0.786,0.99
2022-10-20 19:17:50,-0.148,-0.553,-1.196,1.326
2022-10-20 19:17:50,-0.048,-0.45,-1.63,1.692
2022-10-20 19:17:50,0.02,-0.448,-1.454,1.522
2022-10-20 19:17:50,0.117,-0.487,-0.994,1.113
2022-10-20 19:17:50,0.139,-0.511,-0.733,0.904
2022-10-20 19:17:50,0.089,-0.326,-0.532,0.63
2022-10-20 19:17:50,0.122,-0.385,-0.546,0.679
2022-10-20 19:17:50,0.061,-0.496,-0.715,0.872
2022-10-20 19:17:50,-0.054,-0.187,-1.346,1.36
2022-10-20 19:17:50,-0.054,-0.187,-1.346,1.36
2022-10-20 19:17:50,0.044,-0.275,-0.985,1.024
2022-10-20 19:17:50,0.146,-0.459,-0.725,0.87
2022-10-20 19:17:50,0.167,-0.716,-0.797,1.084
2022-10-20 19:17:50,0.027,-0.532,-0.992,1.126
2022-10-20 19:17:50,-0.01,-0.317,-1.226,1.266
2022-10-20 19:17:50,-0.022,-0.164,-1.182,1.194
2022-10-20 19:17:50,0.05,-0.392,-0.96,1.038
2022-10-20 19:17:50,-0.018,-0.529,-1.087,1.209
2022-10-20 19:17:50,-0.018,-0.529,-1.087,1.209
2022-10-20 19:17:50,-0.018,-0.529,-1.087,1.209
2022-10-20 19:17:50,-0.018,-0.529,-1.087,1.209
2022-10-20 19:17:50,-0.17,-0.442,-1.301,1.385
2022-10-20 19:17:50,-0.132,-0.324,-1.267,1.314
2022-10-20 19:17:50,0.039,-0.523,-1.12,1.237
2022-10-20 19:17:50,0.036,-0.401,-0.85,0.941
2022-10-20 19:17:50,0.034,-0.113,-0.773,0.782
2022-10-20 19:17:50,0.032,-0.137,-0.648,0.663
2022-10-20 19:17:50,-0.054,-0.327,-1.124,1.172
2022-10-20 19:17:50,-0.054,-0.327,-1.124,1.172
2022-10-20 19:17:50,-0.054,-0.327,-1.124,1.172
2022-10-20 19:17:50,-0.087,-0.345,-1.322,1.369
2022-10-20 19:17:50,-0.022,-0.403,-1.133,1.203
2022-10-20 19:17:50,0.008,-0.312,-0.965,1.014
2022-10-20 19:17:50,-0.05,-0.323,-0.816,0.879
2022-10-20 19:17:50,-0.052,-0.287,-0.748,0.803
2022-10-20 19:17:50,-0.046,-0.32,-0.899,0.955
2022-10-20 19:17:50,-0.106,-0.288,-1.036,1.08
2022-10-20 19:17:50,-0.12,-0.225,-1.062,1.092
2022-10-20 19:17:50,0.002,-0.295,-0.758,0.813
2022-10-20 19:17:50,0.002,-0.295,-0.758,0.813
2022-10-20 19:17:50,-0.052,-0.353,-0.899,0.967
2022-10-20 19:17:50,-0.099,-0.342,-0.995,1.057
2022-10-20 19:17:50,-0.072,-0.172,-1.011,1.028
2022-10-20 19:17:50,-0.09,-0.353,-1.048,1.11
2022-10-20 19:17:50,-0.078,-0.46,-1.069,1.166
2022-10-20 19:17:50,-0.069,-0.382,-0.934,1.011
2022-10-20 19:17:50,-0.015,-0.216,-0.858,0.885
2022-10-20 19:17:50,0.025,-0.322,-0.928,0.983
2022-10-20 19:17:50,0.025,-0.322,-0.928,0.983
2022-10-20 19:17:50,0.025,-0.322,-0.928,0.983
2022-10-20 19:17:50,-0.035,-0.407,-1.118,1.19
2022-10-20 19:17:50,-0.103,-0.53,-1.19,1.307
2022-10-20 19:17:50,-0.091,-0.429,-1.151,1.232
2022-10-20 19:17:50,-0.066,-0.292,-0.917,0.965
2022-10-20 19:17:50,-0.056,-0.335,-0.685,0.765
2022-10-20 19:17:50,-0.076,-0.411,-0.654,0.776
2022-10-20 19:17:50,-0.081,-0.432,-0.851,0.958
2022-10-20 19:17:50,-0.167,-0.305,-1.151,1.202
2022-10-20 19:17:50,-0.068,-0.454,-1.06,1.155
2022-10-20 19:17:50,-0.068,-0.454,-1.06,1.155
2022-10-20 19:17:50,-0.028,-0.397,-0.87,0.957
2022-10-20 19:17:51,-0.017,-0.397,-0.808,0.9
2022-10-20 19:17:51,0.013,-0.477,-0.757,0.895
2022-10-20 19:17:51,0.075,-0.344,-0.854,0.924
2022-10-20 19:17:51,-0.036,-0.303,-0.949,0.997
2022-10-20 19:17:51,-0.071,-0.281,-1.014,1.055
2022-10-20 19:17:51,-0.078,-0.412,-1.029,1.111
2022-10-20 19:17:51,-0.044,-0.564,-0.916,1.077
2022-10-20 19:17:51,-0.044,-0.564,-0.916,1.077
2022-10-20 19:17:51,-0.044,-0.564,-0.916,1.077
2022-10-20 19:17:51,0.007,-0.284,-0.86,0.906
2022-10-20 19:17:51,-0.01,-0.364,-0.752,0.836
2022-10-20 19:17:51,0.029,-0.376,-0.631,0.735
2022-10-20 19:17:51,0.104,-0.169,-0.798,0.822
2022-10-20 19:17:51,0.004,-0.311,-1.142,1.184
2022-10-20 19:17:51,-0.069,-0.7,-1.344,1.517
2022-10-20 19:17:51,-0.133,-0.533,-1.229,1.346
2022-10-20 19:17:51,-0.013,-0.289,-1.177,1.212
2022-10-20 19:17:51,0.034,-0.399,-0.524,0.659
2022-10-20 19:17:51,0.034,-0.399,-0.524,0.659
2022-10-20 19:17:51,0.144,-0.299,-0.512,0.61
2022-10-20 19:17:51,-0.083,-0.489,-1.325,1.415
2022-10-20 19:17:51,-0.083,-0.489,-1.325,1.415
2022-10-20 19:17:51,-0.099,-0.41,-1.568,1.624
2022-10-20 19:17:51,0.073,-0.472,-1.083,1.184
2022-10-20 19:17:51,0.105,-0.285,-0.826,0.88
2022-10-20 19:17:51,0.124,-0.213,-0.721,0.762
2022-10-20 19:17:51,0.103,-0.246,-0.502,0.568
2022-10-20 19:17:51,0.236,-0.366,-0.571,0.718
2022-10-20 19:17:51,0.236,-0.366,-0.571,0.718
2022-10-20 19:17:51,0.013,-0.312,-1.015,1.062
2022-10-20 19:17:51,0.09,-0.53,-1.377,1.478
2022-10-20 19:17:51,0.09,-0.53,-1.377,1.478
2022-10-20 19:17:51,0.188,-0.231,-1.08,1.12
2022-10-20 19:17:51,0.178,-0.325,-0.918,0.99
2022-10-20 19:17:51,0.14,-0.403,-0.796,0.903
2022-10-20 19:17:51,0.12,-0.332,-0.663,0.751
2022-10-20 19:17:51,0.03,-0.173,-0.661,0.684
2022-10-20 19:17:51,0.05,-0.48,-0.773,0.911
2022-10-20 19:17:51,0.05,-0.48,-0.773,0.911
2022-10-20 19:17:51,-0.001,-0.587,-0.871,1.05
2022-10-20 19:17:51,-0.014,-0.261,-1.119,1.149
2022-10-20 19:17:51,-0.014,-0.261,-1.119,1.149
2022-10-20 19:17:51,0.078,-0.219,-1.011,1.037
2022-10-20 19:17:51,0.078,-0.221,-0.906,0.936
2022-10-20 19:17:51,0.175,-0.297,-0.796,0.867
2022-10-20 19:17:51,0.222,-0.48,-0.705,0.881
2022-10-20 19:17:51,0.139,-0.513,-0.881,1.029
2022-10-20 19:17:51,0.093,-0.243,-1.093,1.124
2022-10-20 19:17:51,0.093,-0.243,-1.093,1.124
2022-10-20 19:17:51,0.093,-0.243,-1.093,1.124
2022-10-20 19:17:51,0.107,-0.41,-0.902,0.997
2022-10-20 19:17:51,0.084,-0.379,-0.793,0.883
2022-10-20 19:17:51,0.02,-0.228,-0.777,0.81
2022-10-20 19:17:51,-0.027,-0.165,-0.834,0.851
2022-10-20 19:17:51,0.001,-0.266,-0.857,0.897
2022-10-20 19:17:51,0.044,-0.389,-0.868,0.952
2022-10-20 19:17:51,0.031,-0.426,-1.024,1.11
2022-10-20 19:17:51,0.031,-0.426,-1.024,1.11
2022-10-20 19:17:51,0.031,-0.426,-1.024,1.11
2022-10-20 19:17:51,0.021,-0.303,-0.987,1.033
2022-10-20 19:17:51,0.008,-0.274,-1.112,1.145
2022-10-20 19:17:51,-0.004,-0.398,-1.002,1.078
2022-10-20 19:17:51,0.009,-0.346,-0.879,0.945
2022-10-20 19:17:51,-0.022,-0.429,-0.952,1.044
2022-10-20 19:17:51,-0.045,-0.396,-1.007,1.083
2022-10-20 19:17:51,-0.097,-0.359,-1.018,1.084
2022-10-20 19:17:51,-0.061,-0.388,-0.869,0.954
2022-10-20 19:17:51,-0.061,-0.388,-0.869,0.954
2022-10-20 19:17:51,-0.038,-0.264,-0.806,0.849
2022-10-20 19:17:51,-0.038,-0.264,-0.806,0.849
2022-10-20 19:17:51,-0.011,-0.314,-0.86,0.916
2022-10-20 19:17:51,-0.01,-0.291,-0.754,0.808
2022-10-20 19:17:51,-0.044,-0.2,-0.715,0.744
2022-10-20 19:17:51,0.005,-0.416,-0.798,0.9
2022-10-20 19:17:51,-0.037,-0.569,-0.876,1.045
2022-10-20 19:17:51,-0.125,-0.553,-1.065,1.207
2022-10-20 19:17:51,-0.161,-0.548,-1.245,1.37
2022-10-20 19:17:51,0.042,-0.41,-0.766,0.87
2022-10-20 19:17:51,0.042,-0.41,-0.766,0.87
2022-10-20 19:17:51,0.042,-0.41,-0.766,0.87
2022-10-20 19:17:51,0.135,-0.489,-0.636,0.814
2022-10-20 19:17:51,0.177,-0.448,-0.595,0.766
2022-10-20 19:17:51,0.045,-0.362,-0.85,0.925
2022-10-20 19:17:51,-0.092,-0.461,-1.013,1.117
2022-10-20 19:17:51,-0.15,-0.492,-1.006,1.13
2022-10-20 19:17:51,-0.158,-0.466,-1.001,1.115
2022-10-20 19:17:51,-0.08,-0.401,-0.988,1.069
2022-10-20 19:17:51,0.191,-0.402,-0.815,0.929
2022-10-20 19:17:51,0.191,-0.402,-0.815,0.929
2022-10-20 19:17:51,0.191,-0.402,-0.815,0.929
2022-10-20 19:17:51,0.235,-0.442,-0.731,0.886
2022-10-20 19:17:51,0.247,-0.383,-0.822,0.94
2022-10-20 19:17:51,0.256,-0.515,-0.988,1.143
2022-10-20 19:17:51,0.153,-0.55,-1.098,1.238
2022-10-20 19:17:51,0.044,-0.53,-1.132,1.251
2022-10-20 19:17:51,0.019,-0.555,-1.055,1.192
2022-10-20 19:17:51,-0.174,-0.401,-0.698,0.824
2022-10-20 19:17:52,-0.174,-0.401,-0.698,0.824
2022-10-20 19:17:52,-0.174,-0.401,-0.698,0.824
2022-10-20 19:17:52,-0.172,-0.404,-0.593,0.738
2022-10-20 19:17:52,-0.041,-0.515,-0.694,0.865
2022-10-20 19:17:52,0.006,-0.652,-0.922,1.129
2022-10-20 19:17:52,-0.1,-0.475,-1.021,1.131
2022-10-20 19:17:52,-0.047,-0.4,-1.247,1.31
2022-10-20 19:17:52,0.032,-0.604,-1.131,1.283
2022-10-20 19:17:52,0.088,-0.631,-0.883,1.089
2022-10-20 19:17:52,0.111,-0.491,-0.74,0.895
2022-10-20 19:17:52,0.049,-0.421,-0.718,0.834
2022-10-20 19:17:52,0.049,-0.421,-0.718,0.834
2022-10-20 19:17:52,0.008,-0.503,-0.711,0.871
2022-10-20 19:17:52,-0.067,-0.607,-0.79,0.999
2022-10-20 19:17:52,-0.162,-0.606,-0.96,1.147
2022-10-20 19:17:52,-0.218,-0.522,-1.165,1.295
2022-10-20 19:17:52,-0.226,-0.529,-1.175,1.308
2022-10-20 19:17:52,-0.118,-0.477,-0.975,1.092
2022-10-20 19:17:52,0.004,-0.5,-0.819,0.96
2022-10-20 19:17:52,0.014,-0.457,-0.703,0.839
2022-10-20 19:17:52,0.047,-0.529,-0.694,0.874
2022-10-20 19:17:52,0.047,-0.529,-0.694,0.874
2022-10-20 19:17:52,0.015,-0.461,-0.864,0.979
2022-10-20 19:17:52,-0.084,-0.563,-1.024,1.172
2022-10-20 19:17:52,-0.16,-0.567,-1.041,1.196
2022-10-20 19:17:52,-0.15,-0.568,-1.007,1.166
2022-10-20 19:17:52,-0.15,-0.706,-0.914,1.165
2022-10-20 19:17:52,-0.21,-0.556,-0.766,0.97
2022-10-20 19:17:52,-0.241,-0.406,-0.827,0.952
2022-10-20 19:17:52,-0.178,-0.626,-0.721,0.971
2022-10-20 19:17:52,-0.012,-0.43,-0.838,0.942
2022-10-20 19:17:52,-0.012,-0.43,-0.838,0.942
2022-10-20 19:17:52,-0.068,-0.618,-0.785,1.001
2022-10-20 19:17:52,-0.02,-0.591,-0.859,1.043
2022-10-20 19:17:52,-0.063,-0.668,-0.968,1.178
2022-10-20 19:17:52,-0.119,-0.482,-1.001,1.117
2022-10-20 19:17:52,-0.208,-0.393,-0.935,1.035
2022-10-20 19:17:52,-0.197,-0.505,-0.896,1.047
2022-10-20 19:17:52,-0.114,-0.495,-0.8,0.948
2022-10-20 19:17:52,-0.095,-0.445,-0.788,0.91
2022-10-20 19:17:52,-0.091,-0.535,-0.904,1.054
2022-10-20 19:17:52,-0.091,-0.535,-0.904,1.054
2022-10-20 19:17:52,-0.091,-0.535,-0.904,1.054
2022-10-20 19:17:52,-0.129,-0.545,-0.99,1.137
2022-10-20 19:17:52,-0.145,-0.533,-1.032,1.171
2022-10-20 19:17:52,-0.148,-0.431,-1.006,1.104
2022-10-20 19:17:52,-0.169,-0.368,-0.899,0.986
2022-10-20 19:17:52,-0.18,-0.383,-0.811,0.915
2022-10-20 19:17:52,-0.138,-0.408,-0.814,0.921
2022-10-20 19:17:52,-0.209,-0.596,-0.891,1.092
2022-10-20 19:17:52,-0.209,-0.596,-0.891,1.092
2022-10-20 19:17:52,-0.209,-0.596,-0.891,1.092
2022-10-20 19:17:52,-0.211,-0.567,-0.959,1.134
2022-10-20 19:17:52,-0.224,-0.364,-0.927,1.021
2022-10-20 19:17:52,-0.249,-0.192,-0.922,0.974
2022-10-20 19:17:52,-0.236,-0.32,-0.943,1.023
2022-10-20 19:17:52,-0.1,-0.522,-1.026,1.155
2022-10-20 19:17:52,-0.083,-0.521,-1.031,1.158
2022-10-20 19:17:52,-0.138,-0.337,-0.973,1.039
2022-10-20 19:17:52,-0.111,-0.453,-0.864,0.982
2022-10-20 19:17:52,-0.111,-0.453,-0.864,0.982
2022-10-20 19:17:52,-0.111,-0.453,-0.864,0.982
2022-10-20 19:17:52,-0.15,-0.456,-0.844,0.971
2022-10-20 19:17:52,-0.193,-0.537,-0.855,1.028
2022-10-20 19:17:52,-0.235,-0.611,-0.868,1.087
2022-10-20 19:17:52,-0.243,-0.513,-0.865,1.035
2022-10-20 19:17:52,-0.275,-0.438,-0.878,1.019
2022-10-20 19:17:52,-0.282,-0.496,-0.829,1.006
2022-10-20 19:17:52,-0.254,-0.491,-0.774,0.951
2022-10-20 19:17:52,-0.141,-0.434,-0.916,1.023
2022-10-20 19:17:52,-0.141,-0.434,-0.916,1.023
2022-10-20 19:17:52,-0.141,-0.434,-0.916,1.023
2022-10-20 19:17:52,-0.173,-0.478,-0.954,1.081
2022-10-20 19:17:52,-0.187,-0.454,-0.912,1.036
2022-10-20 19:17:52,-0.22,-0.454,-0.893,1.026
2022-10-20 19:17:52,-0.241,-0.46,-0.862,1.006
2022-10-20 19:17:52,-0.246,-0.491,-0.819,0.986
2022-10-20 19:17:52,-0.248,-0.556,-0.797,1.003
2022-10-20 19:17:52,-0.254,-0.559,-0.795,1.005
2022-10-20 19:17:52,-0.278,-0.541,-0.839,1.036
2022-10-20 19:17:52,-0.232,-0.457,-0.874,1.013
2022-10-20 19:17:52,-0.232,-0.457,-0.874,1.013
2022-10-20 19:17:52,-0.176,-0.453,-0.863,0.99
2022-10-20 19:17:52,-0.17,-0.514,-0.88,1.033
2022-10-20 19:17:52,-0.131,-0.51,-0.851,1.001
2022-10-20 19:17:52,-0.149,-0.51,-0.869,1.019
2022-10-20 19:17:52,-0.192,-0.503,-0.932,1.076
2022-10-20 19:17:52,-0.216,-0.418,-0.901,1.016
2022-10-20 19:17:52,-0.274,-0.457,-0.884,1.032
2022-10-20 19:17:52,-0.247,-0.524,-0.815,1
2022-10-20 19:17:52,-0.247,-0.524,-0.815,1
2022-10-20 19:17:52,-0.247,-0.524,-0.815,1
2022-10-20 19:17:52,-0.244,-0.46,-0.824,0.975
2022-10-20 19:17:52,-0.198,-0.495,-0.839,0.994
2022-10-20 19:17:52,-0.153,-0.525,-0.824,0.989
2022-10-20 19:17:52,-0.112,-0.513,-0.855,1.003
2022-10-20 19:17:52,-0.142,-0.518,-0.889,1.039
2022-10-20 19:17:52,-0.132,-0.477,-0.835,0.971
2022-10-20 19:17:52,-0.148,-0.489,-0.878,1.016
2022-10-20 19:17:53,-0.19,-0.434,-0.811,0.939
2022-10-20 19:17:53,-0.19,-0.434,-0.811,0.939
2022-10-20 19:17:53,-0.19,-0.434,-0.811,0.939
2022-10-20 19:17:53,-0.19,-0.492,-0.875,1.022
2022-10-20 19:17:53,-0.159,-0.544,-0.848,1.02
2022-10-20 19:17:53,-0.136,-0.48,-0.818,0.958
2022-10-20 19:17:53,-0.158,-0.507,-0.955,1.093
2022-10-20 19:17:53,-0.15,-0.483,-0.92,1.05
2022-10-20 19:17:53,-0.168,-0.478,-0.879,1.015
2022-10-20 19:17:53,-0.184,-0.516,-0.893,1.048
2022-10-20 19:17:53,-0.18,-0.521,-0.871,1.031
2022-10-20 19:17:53,-0.18,-0.521,-0.871,1.031
2022-10-20 19:17:53,-0.18,-0.521,-0.871,1.031
2022-10-20 19:17:53,-0.171,-0.489,-0.828,0.977
2022-10-20 19:17:53,-0.201,-0.523,-0.843,1.012
2022-10-20 19:17:53,-0.189,-0.476,-0.797,0.947
2022-10-20 19:17:53,-0.165,-0.442,-0.815,0.942
2022-10-20 19:17:53,-0.168,-0.491,-0.875,1.017
2022-10-20 19:17:53,-0.171,-0.537,-0.931,1.088
2022-10-20 19:17:53,-0.151,-0.48,-0.995,1.115
2022-10-20 19:17:53,-0.192,-0.433,-0.799,0.929
2022-10-20 19:17:53,-0.192,-0.433,-0.799,0.929
2022-10-20 19:17:53,-0.192,-0.433,-0.799,0.929
2022-10-20 19:17:53,-0.18,-0.426,-0.74,0.873
2022-10-20 19:17:53,-0.186,-0.491,-0.763,0.926
2022-10-20 19:17:53,-0.187,-0.594,-0.829,1.037
